,movieId,director
7198,72694,Na Hong-jin
7199,72696,Mike Leigh
7200,72701,Larry Roemer
7201,72714,Ron Oliver
7202,72720,Isaac Florentine
7203,72731,Rajkumar Hirani
7204,72733,Scott Stewart
7205,72737,Bo Zenga
7206,72874,Vincent J. Donehue
7207,72919,Yoshiaki Kawajiri
7208,72921,Mark Steven Johnson
7209,72982,Víctor Erice
7210,72998,Christopher Smith
7211,73015,Glenn Ficarra
7212,73017,Mick Jackson
7213,73023,David Miller
7214,73042,Ti West
7215,73106,Garry Marshall
7216,73160,Joe Johnston
7217,73211,Martin Scorsese
7218,73266,Adrian Shergold
7219,73268,Daniel Alfredson
7220,73290,Chris Columbus
7221,73319,Kevin Smith
7222,73321,Roman Polanski
7223,73323,Tomm Moore
7224,73344,Brian Levant
7225,73386,Alejandro Amenábar
7226,73431,Katherine Dieckmann
7227,73488,Patrick Alessandrin
7228,73499,Andy Bichlbaum
7229,73515,Steve Barron
7230,73569,Breck Eisner
7231,73676,Lasse Hallström
7232,73681,Lixin Fan
7233,73741,Michael Lembeck
7234,73804,Aleksandr Seryy
7235,73808,Jaume Balagueró
7236,73822,Tommy Wiseau
7237,73854,Tim Burton
7238,73858,Stéphane Aubier
7239,73876,Paul Greengrass
7240,73881,Pierre Morel
7241,73929,Oliver Parker
7242,74075,Noah Baumbach
7243,74089,Jim Field Smith
7244,74095,Daniel Barber
7245,74154,Allen Coulter
7246,74226,J.T. Petty
7247,74228,Adam Green
7248,74275,Jack Sholder
7249,74282,Paul Morrison
7250,74324,Rick Famuyiwa
7251,74342,Andy Tennant
7252,74370,Tim Blake Nelson
7253,74450,Sebastian Gutierrez
7254,74452,Paolo Cavara
7255,74458,Miguel Sapochnik
7256,74508,Christian Alvart
7257,74510,Jacques Perrin
7258,74530,Kevin Heffernan
7259,74532,Steve Pink
7260,74545,Bong Joon Ho
7261,74553,Dean DeBlois
7262,74580,Wolfgang Murnberger
7263,74624,Jean-Pierre Jeunet
7264,74647,Louis Leterrier
7265,74668,Matthew Vaughn
7266,74677,Shawn Levy
7267,74683,Saul Blinkoff
7268,74685,Joonas Berghäll
7269,74688,Javier Fesser
7270,74696,Kevin Booth
7271,74698,Floria Sigismondi
7272,74727,Neil LaBute
7273,74750,Nicolas Winding Refn
7274,74754,Thor Freudenthal
7275,74789,Brett Harvey
7276,74791,Steve Jacobs
7277,74795,Sylvain White
7278,74851,Julie Anne Robinson
7279,74868,Jay Duplass
7280,74916,Tom Six
7281,74946,Banksy
7282,74948,Jon Favreau
7283,75341,Jorma Taccone
7284,75389,Coline Serreau
7285,75395,Mamoru Oshii
7286,75416,Ivan Engler
7287,75446,Samuel Bayer
7288,75803,Christopher Morris
7289,75805,Oliver Parker
7290,75813,William Friedkin
7291,75816,Ridley Scott
7292,75947,Aku Louhimies
7293,75985,Gareth Evans
7294,76030,Cory McAbee
7295,76054,Ricky Gervais
7296,76060,Derek Cianfrance
7297,76077,Robert Luketic
7298,76091,Rodrigo Cortés
7299,76093,Roger Spottiswoode
7300,76143,Mike Newell
7301,76173,Nicole Holofcener
7302,76175,Giuseppe Tornatore
7303,76251,Dominic Brigstocke
7304,76293,Michael Patrick King
7305,76301,Nicholas Stoller
7306,76738,Gregor Jordan
7307,76743,Alan Poul
7308,76751,Vincenzo Natali
7309,76763,Gary Winick
7310,77177,Stuart Hazeldine
7311,77191,Jimmy Hayward
7312,77201,Joe Carnahan
7313,77206,Lee Unkrich
7314,77233,Dominic Brigstocke
7315,77266,Debra Granik
7316,77364,Sydney Pollack
7317,77414,Bong Joon Ho
7318,77421,Mike Mitchell
7319,77427,Jac Schaeffer
7320,77455,Michael Paul Stephenson
7321,77561,David Slade
7322,77667,Gaspar Noé
7323,77688,M. Night Shyamalan
7324,77709,Pete Travis
7325,77795,Edith Becker
7326,77798,Trey Parker
7327,77800,Nimród Antal
7328,77841,Tom DiCillo
7329,77846,Pierre Coffin
7330,77866,Christopher Nolan
7331,77881,Dennis Dugan
7332,77893,Jon Turteltaub
7333,77931,James Mangold
7334,78034,Harald Zwart
7335,78039,Lisa Cholodenko
7336,78041,Srdjan Spasojevic
7337,78088,Lisa Barros D'Sa
7338,78103,Brandon Vietti
7339,78105,Phillip Noyce
7340,78116,Anthony Minghella
7341,78142,Eldar Ryazanov
7342,78160,Jaco Van Dormael
7343,78174,Jay Roach
7344,78209,Takashi Miike
7345,78218,Aleksi Mäkelä
7346,78264,Wilson Yip
7347,78266,Elizabeth Allen Rosenbaum
7348,78316,Bart Freundlich
7349,78349,Adam McKay
7350,78467,Jeff Zimbalist
7351,78469,Kieran Mulroney
7352,78499,Sylvester Stallone
7353,78544,Edgar Wright
7354,78574,Xavier Dolan
7355,78620,Philip Ridley
7356,78626,Alexandre Aja
7357,78637,Luc Besson
7358,78703,Aaron Schneider
7359,78746,Derrick Borte
7360,78772,Daisuke Nishio
7361,78836,Daniel Stamm
7362,78893,Sergey Bodrov
7363,78959,Anton Corbijn
7364,79006,Jeff Tremaine
7365,79008,Yannick Dahan
7366,79057,Josh Gordon
7367,79073,Ethan Maniquis
7368,79091,Nanette Burstein
7369,79132,Paul W.S. Anderson
7370,79134,Arto Halonen
7371,79139,David Fincher
7372,79185,Shohei Imamura
7373,79224,Ben Affleck
7374,79242,Will Gluck
7375,79251,Ryan Murphy
7376,79259,Rob Epstein
7377,79274,Casey Affleck
7378,79293,Ella Lemhagen
7379,79299,Rob Reiner
7380,79333,Oliver Stone
7381,79357,Zack Snyder
7382,79428,Anna Boden
7383,79501,George Gallo
7384,79536,Norman Z. McLeod
7385,79553,Matt Reeves
7386,79572,Colin Levy
7387,79590,Randall Wallace
7388,79592,John Erick Dowdle
7389,79677,Andy Fickman
7390,79684,Greg Berlanti
7391,79695,Henry Joost
7392,79702,Woody Allen
7393,79798,John Curran
7394,79868,Charles Ferguson
7395,79879,Gareth Edwards
7396,79895,Mark Romanek
7397,79897,Sylvain Chomet
7398,79946,Zoya Akhtar
7399,80083,Quentin Dupieux
7400,80094,Jeff Tremaine
7401,80124,Tim Hetherington
7402,80126,Davis Guggenheim
7403,80139,Robert Schwentke
7404,80162,Susanne Bier
7405,80166,Pascal Chaumeil
7406,80219,Tod Williams
7407,80241,Xavier Dolan
7408,80363,Clint Eastwood
7409,80454,Isaac Florentine
7410,80463,Kevin Greutert
7411,80478,Todd Phillips
7412,80489,Danny Boyle
7413,80549,Tom McGrath
7414,80551,Darren Aronofsky
7415,80553,Samuel Fuller
7416,80572,Tony Scott
7417,80584,Roger Michell
7418,80586,Abbas Kiarostami
7419,80590,Paul Haggis
7420,80615,Sofia Coppola
7421,80693,Alejandro G. Iñárritu
7422,80727,Paolo Virzì
7423,80748,David Yates
7424,80831,Tom Hooper
7425,80834,Nathan Greno
7426,80839,Don Argott
7427,80846,David O. Russell
7428,80858,Galt Niederhoffer
7429,80860,Sean Byrne
7430,80862,George Hickenlooper
7431,80864,Ralf Huettner
7432,80880,William Monahan
7433,80906,Colin Strause
7434,80917,Daniel Barnz
7435,80969,Edward Zwick
7436,81018,Michael Apted
7437,81087,Florian Henckel von Donnersmarck
7438,81132,Jalmari Helander
7439,81156,Adam Green
7440,81158,Andrew Jarecki
7441,81191,Ethan Coen
7442,81229,Joseph Kosinski
7443,81257,James L. Brooks
7444,81383,Richard J. Lewis
7445,81417,John Wells
7446,81456,Cheh Chang
7447,81512,Jee-woon Kim
7448,81520,Harmony Korine
7449,81535,George Tillman Jr.
7450,81537,Sheng Ding
7451,81562,John Cameron Mitchell
7452,81564,Edward F. Cline
7453,81591,Paul Weitz
7454,81681,Rob Letterman
7455,81782,Ilisa Barbash
7456,81784,Steve Antin
7457,81786,Hiromasa Yonebayashi
7458,81788,Eli Craig
7459,81791,Eric Brevig
7460,81819,Nigel Cole
7461,81831,Michel Gondry
7462,81834,Peter Weir
7463,81845,Sngmoo Lee
7464,81847,Dominic Sena
7465,81910,Hélène Cattet
7466,81932,Jon Favreau
7467,81949,Fred Cavayé
7468,82041,Teddy Newton
7469,82053,Jeff Malmberg
7470,82088,Ron Howard
7471,82093,Irving Cummings
7472,82095,Michael Winterbottom
7473,82152,Neil Burger
7474,82167,Werner Herzog
7475,82169,Masayuki
7476,82202,Steven R. Monroe
7477,82242,Icíar Bollaín
7478,82366,Roy Del Ruth
7479,82378,Peter Joseph
7480,82459,Ivan Reitman
7481,82461,Brad Furman
7482,82499,Sam Liu
7483,82527,George Cukor
7484,82534,Kihachi Okamoto
7485,82641,Armand Lohikoski
7486,82667,Jaume Collet-Serra
7487,82684,Miguel Arteta
7488,82744,Kelly Asbury
7489,82765,John Landis
7490,82767,Hae-jun Lee
7491,82848,Greg Mottola
7492,82852,Peter Newbrook
7493,82854,Aleksey Balabanov
7494,82857,Patrick Lussier
7495,83086,Gore Verbinski
7496,83132,Michael Dowse
7497,83134,Tetsuya Nakashima
7498,83177,George Nolfi
7499,83270,Simon West
7500,83349,Bobby Farrelly
7501,83369,Kevin Macdonald
7502,83374,D.J. Caruso
7503,83480,Jonathan Liebesman
7504,83601,Mamoru Hosoda
7505,83613,Tommy Lee Jones
7506,83796,Wolfgang Reitherman
7507,83803,Simon Wells
7508,83827,Brian Levant
7509,83910,John Lounsbery
7510,83969,Andy Sidaris
7511,83976,José Padilha
7512,84152,Jean-François Richet
7513,84156,Dennis Dugan
7514,84187,Werner Herzog
7515,84189,Catherine Hardwicke
7516,84240,John Whitesell
7517,84246,James Gunn
7518,84273,André Øvredal
7519,84374,Duncan Jones
7520,84392,Cary Joji Fukunaga
7521,84414,Zack Snyder
7522,84512,Phil Traill
7523,84523,Angus MacLane
7524,84553,Asif Kapadia
7525,84601,Peter Shin
7526,84615,James Wan
7527,84637,Jason Eisener
7528,84696,Tom McCarthy
7529,84716,Julio Medem
7530,84772,Taika Waititi
7531,84799,David Bowers
7532,84844,Malcolm Venville
7533,84847,Tim Hill
7534,84942,Kirill Serebrennikov
7535,84944,Paco Plaza
7536,84950,Takashi Miike
7537,84952,Joe Wright
7538,84954,Michael Madsen
7539,85020,Greg Ford
7540,85022,Matt Harlock
7541,85025,Jason Winer
7542,85056,Wes Craven
7543,85131,Carlos Saldanha
7544,85179,Lars von Trier
7545,85213,Kenneth Branagh
7546,85259,Louis C.K.
7547,85261,Louis C.K.
7548,85295,Paul Johansson
7549,85316,Steven J. Santos
7550,85334,Michael Mayhew
7551,85342,Francis Lawrence
7552,85354,Keith Scholey
7553,85367,Jonathan Hensleigh
7554,85394,Justin Lin
7555,85397,Bill Plympton
7556,85399,Denis Villeneuve
7557,85401,Sean McNamara
7558,85412,Luke Greenfield
7559,85414,Paul Feig
7560,85438,Scott Stewart
7561,85510,Ishirô Honda
7562,85565,Rob Marshall
7563,85736,Woody Allen
7564,85774,Jeong-beom Lee
7565,85780,Terrence Malick
7566,85788,Todd Phillips
7567,85796,Dany Boon
7568,85881,Alex Merkin
7569,85885,Christian E. Christiansen
7570,86000,Joe Cornish
7571,86014,Emilio Estevez
7572,86028,Wen Jiang
7573,86059,Jennifer Yuh Nelson
7574,86066,Matthew Vaughn
7575,86068,Richard Ayoade
7576,86142,Elijah Drenner
7577,86190,Dan Rush
7578,86237,Mike Mills
7579,86279,J.J. Abrams
7580,86286,Albert Dupontel
7581,86290,Martin Campbell
7582,86293,Sebastian Gutierrez
7583,86295,Mark Waters
7584,86298,Jake Kasdan
7585,86320,Michael Bay
7586,86332,Tom Hanks
7587,86345,David Gordon Green
7588,86347,Curtis Hanson
7589,86355,John Luessenhop
7590,86377,Toe Yuen
7591,86487,Frank Coraci
7592,86504,Seth Gordon
7593,86548,John Lasseter
7594,86593,Vanessa Gould
7595,86628,Abhinay Deo
7596,86644,Danny O'Connor
7597,86721,Thomas Bezucha
7598,86781,David Yates
7599,86815,Nicolas Winding Refn
7600,86817,Joe Johnston
7601,86833,Glenn Ficarra
7602,86835,Lone Scherfig
7603,86864,John Michael McDonagh
7604,86880,Stephen J. Anderson
7605,86882,Lucky McKee
7606,86892,Cheh Chang
7607,86898,Pete Docter
7608,86911,Raja Gosnell
7609,86922,Will Gluck
7610,86960,Emilio Aragón
7611,87028,Elliott Lester
7612,87192,Na Hong-jin
7613,87194,Jesse Peretz
7614,87197,Bob Balaban
7615,87222,Roel Reiné
7616,87232,Rupert Wyatt
7617,87234,Azazel Jacobs
7618,87287,David Dobkin
7619,87298,Tate Taylor
7620,87304,Ruben Fleischer
7621,87306,Jean Becker
7622,87413,Steven Quale
7623,87430,Todd Strauss-Schulson
7624,87444,Troy Nixey
7625,87483,Craig Gillespie
7626,87485,Mike Cahill
7627,87520,Spencer Susser
7628,87522,Jim Mickle
7629,87529,John Madden
7630,87660,Olivier Megaton
7631,87785,Richard Press
7632,87834,Pedro Almodóvar
7633,87867,Marcus Nispel
7634,87869,Gilles Paquet-Brenner
7635,87876,James Nguyen
7636,87960,Ben Palmer
7637,88069,Kevin Smith
7638,88094,Cameron Crowe
7639,88108,Douglas McGrath
7640,88125,David R. Ellis
7641,88129,Steven Soderbergh
7642,88140,Bennett Miller
7643,88163,Peter Mullan
7644,88179,Sion Sono
7645,88235,Robert Hughes
7646,88267,Jon Jones
7647,88272,Joss Whedon
7648,88327,Tomas Alfredson
7649,88345,Asghar Farhadi
7650,88356,David Cronenberg
7651,88405,Gavin O'Connor
7652,88448,George Clooney
7653,88515,Ben Wheatley
7654,88593,Gary McKendry
7655,88672,Evan Glodell
7656,88697,Jonathan Levine
7657,88699,Victor Ginzburg
7658,88744,Michel Hazanavicius
7659,88746,Jacqueline Audry
7660,88785,Ruairi Robinson
7661,88810,Jeff Nichols
7662,88812,Hideo Gosha
7663,88911,Hiroshi Teshigahara
7664,88932,Shawn Levy
7665,88954,Craig Brewer
7666,89028,Matthijs van Heijningen Jr.
7667,89030,Shawn Ku
7668,89039,Paddy Considine
7669,89047,Sean Durkin
7670,89072,Lynne Ramsay
7671,89085,James Dodson
7672,89087,Paul W.S. Anderson
7673,89090,Andrew Niccol
7674,89118,Kenneth Lonergan
7675,89190,Roman Polanski
7676,89208,J.C. Chandor
7677,89281,Henry Joost
7678,89305,Adam Kassen
7679,89343,Oliver Parker
7680,89386,John Singleton
7681,89388,Paolo Sorrentino
7682,89427,Steve McQueen
7683,89470,Mark Mylod
7684,89492,Morten Tyldum
7685,89580,Sam Liu
7686,89582,Jennifer Siebel Newsom
7687,89586,Chris Miller
7688,89678,Brett Ratner
7689,89745,Clint Eastwood
7690,89753,Michael Brandt
7691,89759,Steven Spielberg
7692,89761,Chris Atkins
7693,89774,Céline Sciamma
7694,89804,Martin Scorsese
7695,89837,Martin Scorsese
7696,89840,Tarsem Singh
7697,89862,Dennis Dugan
7698,89864,Werner Herzog
7699,89898,Peter Hammond
7700,89904,Alexander Payne
7701,89939,Drake Doremus
7702,89945,James Bobin
7703,90057,Bill Condon
7704,90243,Steven Spielberg
7705,90245,Bruce Robinson
7706,90249,Gary Rydstrom
7707,90343,Valeriy Todorovskiy
7708,90345,Damon Santostefano
7709,90353,Guy Moshe
7710,90357,David Gordon Green
7711,90374,Stephen Daldry
7712,90376,Marc Fienberg
7713,90384,Gerhard Hahn
7714,90403,Stefan Fjeldmark
7715,90405,George Miller
7716,90428,Sarah Smith
7717,90430,Geoffrey Fletcher
7718,90439,Walter Hill
7719,90469,Simon West
7720,90471,Jimmy T. Murakami
7721,90522,Gary Ross
7722,90524,Christopher Nolan
7723,90528,Tony Gilroy
7724,90531,Guy Ritchie
7725,90576,Ralph Fiennes
7726,90600,Jason Reitman
7727,90603,Garry Marshall
7728,90630,Brad Bird
7729,90647,Cameron Crowe
7730,90717,David Fincher
7731,90719,Chris Gorak
7732,90738,Henry Cass
7733,90746,Mike Mitchell
7734,90769,George Ratliff
7735,90809,Jennifer Westfeldt
7736,90863,Sebastian Gutierrez
7737,90866,Baltasar Kormákur
7738,90888,Johan van der Keuken
7739,90890,Constance Marks
7740,90943,Todd Graff
7741,90945,Phyllida Lloyd
7742,91077,Niall MacCormick
7743,91079,D. Kerry Prior
7744,91094,Måns Mårlind
7745,91104,Joe Carnahan
7746,91126,Asger Leth
7747,91128,Kaige Chen
7748,91233,Steven Soderbergh
7749,91261,Michael Glawogger
7750,91266,Larysa Kondracki
7751,91273,Philip Martin
7752,91323,Gonzalo López-Gallego
7753,91325,Roger Donaldson
7754,91337,Anthony Hemingway
7755,91353,Yimou Zhang
7756,91355,Olivier Nakache
7757,91386,Julie Anne Robinson
7758,91414,Ti West
7759,91470,Kimio Yabuki
7760,91483,Colin Minihan
7761,91485,Josh Trank
7762,91488,James Watkins
7763,91500,Detlev Buck
7764,91529,Gavin Wiesen
7765,91535,Michael Matheson
7766,91542,Daniel Espinosa
7767,91571,Michael Sucsy
7768,91622,Louis C.K.
7769,91628,Hiroshi Teshigahara
7770,91630,Philippe Falardeau
7771,91653,Jamie Travis
7772,91658,David M. Rosenthal
7773,91660,Brad Peyton
7774,91666,David Mackenzie
7775,91671,Olli Saarela
7776,91688,Joseph V. Mascelli
7777,91690,Mark Neveldine
7778,91784,Russell Mulcahy
7779,91842,Matt Lang
7780,91860,Matt Lang
7781,91869,Abram Cox
7782,91873,Jean-Luc Godard
7783,91890,Philippe Le Guay
7784,91935,Christopher Ray
7785,91947,Patrick Hughes
7786,91974,George Scribner
7787,91976,Heitor Dhalia
7788,91978,Nima Nourizadeh
7789,91981,Chris Renaud
7790,92008,David Frankel
7791,92046,Mike McCoy
7792,92048,Mike Clattenburg
7793,92094,McG
7794,92192,Andrew Stanton
7795,92198,Michael Dowse
7796,92234,Matthew Chapman
7797,92243,Phil Lord
7798,92259,Jay Duplass
7799,92264,James Mather
7800,92309,Justin Kurzel
7801,92348,Takashi Yamazaki
7802,92391,David Gelb
7803,92420,Whit Stillman
7804,92422,Lasse Hallström
7805,92427,Jonathan Liebesman
7806,92439,Tony Kaye
7807,92475,Timo Vuorensola
7808,92494,Mike Flanagan
7809,92507,Jon Hurwitz
7810,92509,Gareth Evans
7811,92535,Drew Goddard
7812,92637,Bobcat Goldthwait
7813,92643,Bobby Farrelly
7814,92665,James McTeigue
7815,92674,Tony Krantz
7816,92681,Tarsem Singh
7817,92694,Peter Berg
7818,92730,John Madden
7819,92760,Morgan Spurlock
7820,92938,Lee Hirsch
7821,92954,Tanya Wexler
7822,93006,Victor Cook
7823,93008,Spencer Gordon Bennet
7824,93022,Nicholas Stoller
7825,93040,Tim Story
7826,93114,Scott Hicks
7827,93134,Boaz Yakin
7828,93139,Tim Burton
7829,93193,Aimee Lagos
7830,93208,Sheree Folkson
7831,93242,Shimit Amin
7832,93270,Larry Charles
7833,93272,Barry Sonnenfeld
7834,93287,Rupert Sanders
7835,93297,Zal Batmanglij
7836,93320,Kike Maíllo
7837,93326,Peter Lord
7838,93363,Ridley Scott
7839,93443,Nicholas McCarthy
7840,93502,Richard Linklater
7841,93510,Baltasar Kormákur
7842,93512,Sarah Polley
7843,93563,David Wain
7844,93598,Wes Anderson
7845,93610,Adrian Grunberg
7846,93721,Lauren Montgomery
7847,93723,Brian Robbins
7848,93740,Colin Trevorrow
7849,93766,Eric Darnell
7850,93790,Lynn Shelton
7851,93805,Daisuke Nishio
7852,93819,Daisuke Nishio
7853,93831,Sam Liu
7854,93838,Kazuhisa Takenouchi
7855,93840,Daisuke Nishio
7856,93855,Mark Andrews
7857,93980,Andrew Knight
7858,93982,Peter Werner
7859,93988,Daisuke Nishio
7860,94011,Tom Ellery
7861,94015,Kirk Jones
7862,94018,Woody Allen
7863,94070,Timur Bekmambetov
7864,94122,Bess Kargman
7865,94130,Adam Shankman
7866,94150,Lorene Scafaria
7867,94160,Doug Sweetland
7868,94262,Brad Bird
7869,94266,Mark Andrews
7870,94323,Seth MacFarlane
7871,94325,Steven Soderbergh
7872,94405,Daisuke Nishio
7873,94478,Mitsuo Hashimoto
7874,94494,Daisuke Nishio
7875,94503,Shigeyasu Yamauchi
7876,94661,Hadi Hajaig
7877,94677,Marc Webb
7878,94735,Yoshihiro Ueda
7879,94777,Steve Martino
7880,94780,Benh Zeitlin
7881,94799,Oliver Stone
7882,94810,Nick Love
7883,94833,Kerry Beyer
7884,94864,Jan Pinkava
7885,94867,Jack Perez
7886,94896,Steve Barron
7887,94919,Akiva Schaffer
7888,94931,Michael Kruzan
7889,94953,Julie Delpy
7890,94959,William Friedkin
7891,94985,Shigeyasu Yamauchi
7892,95004,Yoshihiro Ueda
7893,95067,Don E. FauntLeRoy
7894,95088,David Hugh Jones
7895,95105,Vincente Minnelli
7896,95135,Ralph Eggleston
7897,95145,Jonathan Dayton
7898,95147,Len Wiseman
7899,95149,Ken Loach
7900,95163,Paolo Genovese
7901,95165,Mitsuo Hashimoto
7902,95167,Yoshihiro Ueda
7903,95170,Osamu Kasai
7904,95175,Gustavo Taretto
7905,95182,Sam Mendes
7906,95193,Francesco Rosi
7907,95199,Jay Roach
7908,95201,Gabe Torres
7909,95207,David Frankel
7910,95218,Lauren Greenfield
7911,95307,Chris Butler
7912,95309,David Bowers
7913,95311,Rufus Norris
7914,95313,Arthur Bradford
7915,95377,David Koepp
7916,95441,Peter Hedges
7917,95449,John Hillcoat
7918,95473,John Gulager
7919,95475,Malik Bendjelloul
7920,95497,John Madden
7921,95499,Josh Stolberg
7922,95508,Joe Berlinger
7923,95510,Brian Klugman
7924,95519,Jason Moore
7925,95543,Ron Fricke
7926,95558,Chris Bailey
7927,95583,Rian Johnson
7928,95624,Sean Anders
7929,95633,Jake Schreier
7930,95654,Paul W.S. Anderson
7931,95690,Daryl Wein
7932,95717,Paul Thomas Anderson
7933,95720,Pete Travis
7934,95738,David Ayer
7935,95744,Matt Bettinelli-Olpin
7936,95761,Stephen Chbosky
7937,95771,Thomas Vinterberg
7938,95780,Leos Carax
7939,95796,Olivier Megaton
7940,95839,Mark Tonderai
7941,95843,Johnnie To
7942,95858,Frédéric Beigbeder
7943,95873,Pascal Laugier
7944,95875,Lisa Azuelos
7945,95939,Jacques Audiard
7946,95949,Kevin Macdonald
7947,95965,Tim Burton
7948,96004,Scott Derrickson
7949,96007,Michael Matessino
7950,96020,Genndy Tartakovsky
7951,96079,Christopher Kenneally
7952,96084,Seijun Suzuki
7953,96110,Ben Affleck
7954,96114,Martin McDonagh
7955,96121,Josh Radnor
7956,96150,Aaron Harvey
7957,96281,Paco Plaza
7958,96283,Laurent Tirard
7959,96373,Henry Joost
7960,96411,Rob Cohen
7961,96417,Tom Tykwer
7962,96430,Javier Soto
7963,96432,M.J. Bassett
7964,96448,Frank Coraci
7965,96471,P.J. Hogan
7966,96488,Andrew Dominik
7967,96518,Bart Layton
7968,96520,Ben Lewin
7969,96530,James Ponsoldt
7970,96563,Rich Moore
7971,96567,David O. Russell
7972,96588,Robert Zemeckis
7973,96606,Joe Wright
7974,96608,Ang Lee
7975,96610,RZA
7976,96616,Barry Levinson
7977,96655,Sion Sono
7978,96691,Jeff Tremaine
7979,96726,Lisanne Pajot
7980,96728,Jay Oliva
7981,96737,Steven Spielberg
7982,96811,Todd Rohal
7983,96815,Amy Heckerling
7984,96821,Bill Condon
7985,96829,Jamie Linden
7986,96832,Dan Bradley
7987,96861,Peter Ramsey
7988,96917,Crispian Mills
7989,96935,Stefan Ruzowitzky
7990,96945,Neil Jordan
7991,96964,John Kahrs
7992,96975,Jackie Chan
7993,97024,Chi-Hwa Chen
7994,97168,Sacha Gervasi
7995,97172,Gorô Miyazaki
7996,97188,Takeshi Koike
7997,97194,Sammo Kam-Bo Hung
7998,97225,Sammo Kam-Bo Hung
7999,97230,Claude Lelouch
8000,97285,Bill Jones
8001,97304,Peter Jackson
8002,97306,Roger Michell
8003,97328,Scott Culver
8004,97470,Kathryn Bigelow
8005,97643,David Barrett
8006,97665,Jonathan Levine
8007,97701,Quentin Dupieux
8008,97742,Gabriele Muccino
8009,97752,Anne Fletcher
8010,97757,Christopher McQuarrie
8011,97785,Quentin Tarantino
8012,97836,Judd Apatow
8013,97858,Dirk Campbell
8014,97860,Norman Apstein
8015,97866,J.A. Bayona
8016,97870,Tom Hooper
8017,97904,Matt Cooper
8018,97913,Andy Fickman
8019,97921,Don Coscarelli
8020,97923,Gus Van Sant
8021,97936,Gauri Shinde
8022,97938,Yoshihiro Nakamura
8023,97950,John Luessenhop
8024,97988,Ruben Fleischer
8025,98061,Ariel Vromen
8026,98083,Don Hertzfeldt
8027,98122,Jay Oliva
8028,98124,Stevan Riley
8029,98154,Madeleine Olnek
8030,98160,Jee-woon Kim
8031,98175,Shane Carruth
8032,98203,James Marsh
8033,98230,Daniel Cohen
8034,98239,Elizabeth Banks
8035,98243,Sophie Fiennes
8036,98279,Ben Wheatley
8037,98296,Tommy Wirkola
8038,98361,Jay Karas
8039,98491,Phil Dorling
8040,98499,Miguel Gomes
8041,98503,Juan Solanas
8042,98585,Craig Viveiros
8043,98604,Gerald Kargl
8044,98607,Fisher Stevens
8045,98623,Steven Soderbergh
8046,98633,Seth Gordon
8047,98697,Kaare Andrews
8048,98799,Richard LaGravenese
8049,98809,John Moore
8050,98836,Jon Lucas
8051,98908,Lasse Hallström
8052,98961,Joshua Oppenheimer
8053,99005,John Hyams
8054,99007,Cal Brunker
8055,99030,Richard Linklater
8056,99087,Ric Roman Waugh
8057,99106,Scott Stewart
8058,99112,Jan-Ole Gerster
8059,99114,Stephen Chow
8060,99117,William Lustig
8061,99122,Bryan Singer
8062,99130,Haifaa Al-Mansour
8063,99145,Andreas Prochaska
8064,99149,Clyde Geronimi
8065,99191,Jon M. Chu
8066,99415,Park Chan-Wook
8067,99437,Sam Raimi
8068,99532,Kirk DeMicco
8069,99574,Don Scardino
8070,99636,Brad Anderson
8071,99638,Antoine Fuqua
8072,99721,Jonathan Kasdan
8073,99728,Derek Cianfrance
8074,99750,Ramaa Mosley
8075,99764,David Mamet
8076,99813,Andrew Niccol
8077,99846,Paul Weitz
8078,99853,Fede Alvarez
8079,99910,Danny Boyle
8080,99917,Pascal Chaumeil
8081,99992,Joseph Kosinski
8082,100044,John Stockwell
8083,100068,Brian Helgeland
8084,100083,Mamoru Hosoda
8085,100106,Henry Alex Rubin
8086,100159,Patrick Archibald
8087,100163,Ki-duk Kim
8088,100194,Michael Bay
8089,100226,Sam Liu
8090,100277,Justin Benson
8091,100302,Jon Wright
8092,100304,Lauren Montgomery
8093,100306,Kar-Wai Wong
8094,100326,Evan Goldberg
8095,100383,Shane Black
8096,100390,Craig Zisk
8097,100397,Jeff Nichols
8098,100487,Chris Bould
8099,100498,David A. Armstrong
8100,100507,Cheh Chang
8101,100527,Aram Rappaport
8102,100553,Baz Luhrmann
8103,100556,J.J. Abrams
8104,100579,Shawn Levy
8105,100611,Luke Meyer
8106,100714,Georgiy Daneliya
8107,100737,Leonid Gaidai
8108,100810,Nicolas Winding Refn
8109,100843,Todd Phillips
8110,100882,Justin Lin
8111,100906,Chris Wedge
8112,101025,Rod Holcomb
8113,101070,Bing Wang
8114,101072,Charles Chaplin
8115,101074,Ivan Nagy
8116,101076,Ben Wheatley
8117,101088,Noah Baumbach
8118,101112,Rob Zombie
8119,101142,Steven Soderbergh
8120,101283,Jonas Mekas
8121,101360,Terry Dougas
8122,101362,M. Night Shyamalan
8123,101415,Louis Leterrier
8124,101423,Daniel Krige
8125,101525,Nat Faxon
8126,101529,Joss Whedon
8127,101531,Zack Snyder
8128,101577,Jordan Vogt-Roberts
8129,101612,James DeMonaco
8130,101739,Paul Middleditch
8131,101741,Morgan Neville
8132,101765,Sofia Coppola
8133,101864,Dan Scanlon
8134,101884,Matthias Schweighöfer
8135,101895,Kazuya Murata
8136,101962,Franck Khalfoun
8137,101973,Peter Templeman
8138,102007,Guillermo del Toro
8139,102025,Jon Burton
8140,102033,Giuseppe Tornatore
8141,102058,Jeff Kanew
8142,102066,Marc Forster
